1, JAMES CAPE & SONS CO.,2, HOFFMAN CONSTRUCTION COMPANIES-A JOINT VENTURE,3, LUNDA CONSTRUCTION COMPANY
50232, "EXPANSION DEVICE,             STRUCTURE B-27-116", 1.00, L.S., 4800.00, 4800.00, 4800.00, 4800.00, 6000.00, 6000.00
50401, "CONCRETE MASONRY, CULVERTS", 243.00, C.Y., 225.00, 54675.00, 225.00, 54675.00, 240.00, 58320.00
50504, "HIGH-STRENGTH BAR STEEL       REINFORCEMENT, BRIDGES", 21240.00, LB., 0.48, 10195.20, 0.48, 10195.20, 0.45, 9558.00
50505, "HIGH-STRENGTH BAR STEEL       REINFORCEMENT, CULVERTS", 31240.00, LB., 0.48, 14995.20, 0.48, 14995.20, 0.50, 15620.00
50511, "COATED HIGH-STRENGTH BAR STEEL REINFORCEMENT, BRIDGES", 67110.00, LB., 0.61, 40937.10, 0.61, 40937.10, 0.55, 36910.50
50601, STRUCTURAL CARBON STEEL, 18100.00, LB., 0.80, 14480.00, 0.80, 14480.00, 1.00, 18100.00
50606, HIGH-STRENGTH STRUCTURAL STEEL, 167800.00, LB., 0.80, 134240.00, 0.80, 134240.00, 1.00, 167800.00
50630, "WELDED STUD SHEAR CONNECTORS, 7/8X4-INCH", 1992.00, EACH, 1.80, 3585.60, 1.80, 3585.60, 1.20, 2390.40
50650, "FIXED BEARING ASSEMBLIES,     STRUCTURE B-27-116", 4.00, EACH, 700.00, 2800.00, 700.00, 2800.00, 500.00, 2000.00
50660, "EXPANSION BEARING ASSEMBLIES, STRUCTURE B-27-116", 8.00, EACH, 700.00, 5600.00, 700.00, 5600.00, 700.00, 5600.00
51121, "STEEL PILING, DELIVERED AND   DRIVEN, HP 10-INCH 42 POUND", 280.00, L.F., 17.50, 4900.00, 17.50, 4900.00, 20.00, 5600.00
51210, TEMPORARY STEEL SHEET PILING, 3476.00, S.F., 4.50, 15642.00, 4.50, 15642.00, 13.00, 45188.00
51706, "PAINTING, EPOXY SYSTEM,       STRUCTURE B-27-116", 1.00, L.S., 40000.00, 40000.00, 40000.00, 40000.00, 23000.00, 23000.00
52003, "CULVERT PIPE, CLASS III,      18-INCH", 1604.00, L.F., 17.00, 27268.00, 20.00, 32080.00, 17.00, 27268.00
52005, "CULVERT PIPE, CLASS III,      24-INCH", 706.00, L.F., 21.00, 14826.00, 24.00, 16944.00, 21.00, 14826.00
52009, "CULVERT PIPE, CLASS III,      36-INCH", 116.00, L.F., 28.00, 3248.00, 36.00, 4176.00, 28.00, 3248.00
52061, "APRON ENDWALLS FOR CULVERT    PIPE, 18-INCH", 30.00, EACH, 119.00, 3570.00, 100.00, 3000.00, 119.00, 3570.00
52063, "APRON ENDWALLS FOR CULVERT    PIPE, 24-INCH", 14.00, EACH, 135.00, 1890.00, 140.00, 1960.00, 135.00, 1890.00
52178, "STEEL APRON ENDWALLS FOR      CULVERT PIPE, SLOPED SECTION,", 10.00, EACH, 330.00, 3300.00, 300.00, 3000.00, 330.00, 3300.00
52180, "STEEL APRON ENDWALLS FOR      CULVERT PIPE, SLOPED SECTION,", 2.00, EACH, 465.00, 930.00, 460.00, 920.00, 465.00, 930.00
52203, "REINFORCED CONCRETE CULVERT   PIPE, CLASS III, 18-INCH", 748.00, L.F., 22.00, 16456.00, 24.00, 17952.00, 22.00, 16456.00
52205, "REINFORCED CONCRETE CULVERT   PIPE, CLASS III, 24-INCH", 42.00, L.F., 33.00, 1386.00, 38.00, 1596.00, 33.00, 1386.00
52207, "REINFORCED CONCRETE CULVERT   PIPE, CLASS III, 30-INCH", 30.00, L.F., 45.00, 1350.00, 48.00, 1440.00, 45.00, 1350.00
52209, "REINFORCED CONCRETE CULVERT   PIPE, CLASS III, 36-INCH", 16.00, L.F., 57.00, 912.00, 60.00, 960.00, 57.00, 912.00
52227, "REINFORCED CONCRETE CULVERT   PIPE, CLASS IV, 18-INCH", 8.00, L.F., 27.00, 216.00, 40.00, 320.00, 27.00, 216.00
52262, "REINFORCED CONCRETE APRON     ENDWALLS FOR CULVERT PIPE,", 12.00, EACH, 275.00, 3300.00, 250.00, 3000.00, 275.00, 3300.00
52263, "REINFORCED CONCRETE APRON     ENDWALLS FOR CULVERT PIPE,", 1.00, EACH, 330.00, 330.00, 300.00, 300.00, 330.00, 330.00
52264, "REINFORCED CONCRETE APRON     ENDWALLS FOR CULVERT PIPE,", 3.00, EACH, 375.00, 1125.00, 330.00, 990.00, 375.00, 1125.00
52265, "REINFORCED CONCRETE APRON     ENDWALLS FOR CULVERT PIPE,", 1.00, EACH, 410.00, 410.00, 400.00, 400.00, 410.00, 410.00
52266, "REINFORCED CONCRETE APRON     ENDWALLS FOR CULVERT PIPE,", 3.00, EACH, 485.00, 1455.00, 500.00, 1500.00, 485.00, 1455.00
52267, "REINFORCED CONCRETE APRON     ENDWALLS FOR CULVERT PIPE,", 1.00, EACH, 665.00, 665.00, 600.00, 600.00, 665.00, 665.00
60103, "CONCRETE CURB, TYPE G", 158.00, L.F., 10.00, 1580.00, 16.00, 2528.00, 15.05, 2377.90
60104, "CONCRETE CURB, TYPE J", 69.00, L.F., 8.00, 552.00, 16.00, 1104.00, 15.05, 1038.45
60123, "CONCRETE CURB AND GUTTER,     30-INCH, TYPE A", 15474.00, L.F., 5.76, 89130.24, 6.79, 105068.46, 7.19, 111258.06
60133, "CONCRETE CURB AND GUTTER,     30-INCH, TYPE D", 450.00, L.F., 5.76, 2592.00, 6.79, 3055.50, 7.19, 3235.50
60136, "CONCRETE CURB AND GUTTER,     30-INCH, TYPE J", 10610.00, L.F., 5.98, 63447.80, 5.77, 61219.70, 7.19, 76285.90
60160, "CONCRETE CURB AND GUTTER,     36-INCH, TYPE A", 465.00, L.F., 9.30, 4324.50, 20.50, 9532.50, 9.75, 4533.75
60170, "CONCRETE CURB AND GUTTER,     36-INCH, TYPE D", 1337.00, L.F., 9.30, 12434.10, 9.00, 12033.00, 9.75, 13035.75
60204, "CONCRETE SIDEWALK, 4-INCH", 30000.00, S.F., 1.80, 54000.00, 1.83, 54900.00, 2.19, 65700.00
60305, "TEMPORARY PRECAST CONCRETE    BARRIER, DELIVERED", 1070.00, L.F., 6.00, 6420.00, 6.00, 6420.00, 8.00, 8560.00
60307, "TEMPORARY PRECAST CONCRETE    BARRIER, INSTALLED", 1070.00, L.F., 1.00, 1070.00, 1.00, 1070.00, 2.00, 2140.00
60405, "SLOPE PAVING,                 CRUSHED AGGREGATE", 254.00, S.Y., 17.00, 4318.00, 17.00, 4318.00, 16.00, 4064.00
60601, RIPRAP, 50.00, C.Y., 40.00, 2000.00, 40.00, 2000.00, 30.00, 1500.00
60602, HEAVY RIPRAP, 140.00, C.Y., 35.00, 4900.00, 27.00, 3780.00, 30.00, 4200.00
60825, "REINFORCED CONCRETE PIPE,     CLASS III, STORM SEWER,", 712.00, L.F., 19.00, 13528.00, 22.00, 15664.00, 19.00, 13528.00
60827, "REINFORCED CONCRETE PIPE,     CLASS III, STORM SEWER,", 137.00, L.F., 24.00, 3288.00, 28.00, 3836.00, 24.00, 3288.00
60828, "REINFORCED CONCRETE PIPE,     CLASS III, STORM SEWER,", 89.00, L.F., 29.00, 2581.00, 32.00, 2848.00, 29.00, 2581.00
60829, "REINFORCED CONCRETE PIPE,     CLASS III, STORM SEWER,", 74.00, L.F., 31.00, 2294.00, 38.00, 2812.00, 31.00, 2294.00
60830, "REINFORCED CONCRETE PIPE,     CLASS III, STORM SEWER,", 44.00, L.F., 37.00, 1628.00, 44.00, 1936.00, 37.00, 1628.00
60831, "REINFORCED CONCRETE PIPE,     CLASS III, STORM SEWER,", 71.00, L.F., 40.00, 2840.00, 48.00, 3408.00, 40.00, 2840.00
60833, "REINFORCED CONCRETE PIPE,     CLASS III, STORM SEWER,", 1770.00, L.F., 46.00, 81420.00, 50.00, 88500.00, 46.00, 81420.00
60835, "REINFORCED CONCRETE PIPE,     CLASS III, STORM SEWER,", 1605.00, L.F., 68.00, 109140.00, 75.00, 120375.00, 68.00, 109140.00
61110, "MANHOLES, TYPE 1", 2.00, EACH, 815.00, 1630.00, 800.00, 1600.00, 815.00, 1630.00
61112, "MANHOLES, TYPE 3", 10.00, EACH, 1925.00, 19250.00, 1800.00, 18000.00, 1925.00, 19250.00
61121, "INLETS, TYPE 1", 4.00, EACH, 395.00, 1580.00, 600.00, 2400.00, 395.00, 1580.00
61122, "INLETS, TYPE 3", 68.00, EACH, 395.00, 26860.00, 600.00, 40800.00, 395.00, 26860.00
61123, "INLETS, TYPE 8", 2.00, EACH, 795.00, 1590.00, 1000.00, 2000.00, 795.00, 1590.00
61128, RECONSTRUCTING MANHOLES, 10.00, EACH, 650.00, 6500.00, 200.00, 2000.00, 650.00, 6500.00
61151, "MANHOLE COVERS, TYPE J", 5.00, EACH, 229.00, 1145.00, 225.00, 1125.00, 229.00, 1145.00
61162, "INLET COVERS, TYPE B", 4.00, EACH, 320.00, 1280.00, 250.00, 1000.00, 320.00, 1280.00
61167, "INLET COVERS, TYPE H", 73.00, EACH, 319.00, 23287.00, 220.00, 16060.00, 319.00, 23287.00
61170, "INLET COVERS, TYPE MS", 2.00, EACH, 239.00, 478.00, 200.00, 400.00, 239.00, 478.00
61176, "INLET COVERS, TYPE V", 2.00, EACH, 355.00, 710.00, 250.00, 500.00, 355.00, 710.00
61182, ADJUSTING MANHOLE COVERS, 11.00, EACH, 115.00, 1265.00, 200.00, 2200.00, 115.00, 1265.00
61201, "PIPE UNDERDRAIN, 6-INCH", 18965.00, L.F., 1.55, 29395.75, 1.40, 26551.00, 1.55, 29395.75
61211, "PIPE UNDERDRAIN, UNPERFORATED, 6-INCH", 355.00, L.F., 9.00, 3195.00, 6.00, 2130.00, 9.00, 3195.00
61216, "PIPE UNDERDRAIN, UNPERFORATED, 18-INCH", 90.00, L.F., 24.00, 2160.00, 20.00, 1800.00, 24.00, 2160.00
61254, "REINFORCED CONCRETE APRON     ENDWALLS FOR UNDERDRAIN,", 15.00, EACH, 100.00, 1500.00, 100.00, 1500.00, 100.00, 1500.00
61333, "NONMETALLIC CONDUIT,          1 1/2-INCH", 7065.00, L.F., 2.95, 20841.75, 2.95, 20841.75, 2.95, 20841.75
61334, "NONMETALLIC CONDUIT,          2-INCH", 1385.00, L.F., 3.05, 4224.25, 3.05, 4224.25, 3.05, 4224.25
61336, "NONMETALLIC CONDUIT,          3-INCH", 780.00, L.F., 3.50, 2730.00, 3.50, 2730.00, 3.50, 2730.00
61407, STEEL THRIE BEAM STRUCTURE    APPROACH, 189.00, L.F., 26.00, 4914.00, 26.00, 4914.00, 26.00, 4914.00
61408, "STEEL PLATE BEAM GUARD,       CLASS A", 2796.00, L.F., 8.33, 23290.68, 8.33, 23290.68, 8.33, 23290.68
61412, "ANCHORAGES FOR STEEL PLATE    BEAM GUARD, TYPE 1", 4.00, EACH, 485.00, 1940.00, 485.00, 1940.00, 485.00, 1940.00
61413, "ANCHORAGES FOR STEEL PLATE    BEAM GUARD, TYPE 2", 2.00, EACH, 445.00, 890.00, 445.00, 890.00, 445.00, 890.00
61414, "ANCHORAGES FOR STEEL PLATE    BEAM GUARD, TYPE 3", 3.00, EACH, 700.00, 2100.00, 700.00, 2100.00, 700.00, 2100.00
61430, TEMPORARY STEEL PLATE BEAM    GUARD, 70.00, L.F., 8.00, 560.00, 8.00, 560.00, 8.00, 560.00
61431, ANCHORAGES FOR TEMPORARY STEEL PLATE BEAM GUARD, 1.00, EACH, 150.00, 150.00, 150.00, 150.00, 150.00, 150.00
61433, ANCHOR ASSEMBLIES FOR STEEL   PLATE BEAM GUARD, 4.00, EACH, 60.00, 240.00, 60.00, 240.00, 80.00, 320.00
61601, WOVEN WIRE FENCE, 3455.00, L.F., 2.18, 7531.90, 2.18, 7531.90, 2.18, 7531.90
61802, "MAINTENANCE AND REPAIR OF     HAUL ROADS,", 1.00, L.S., 600.00, 600.00, 100.00, 100.00, 600.00, 600.00
61803, "MAINTENANCE AND REPAIR OF     HAUL ROADS,", 1.00, L.S., 600.00, 600.00, 100.00, 100.00, 600.00, 600.00
61910, MOBILIZATION, 1.00, L.S., 168000.00, 168000.00, 77000.00, 77000.00, 159600.00, 159600.00
62202, ASPHALTIC SHOULDER RUMBLE     STRIP, 6890.00, L.F., 0.20, 1378.00, 0.20, 1378.00, 0.20, 1378.00
62203, ASPHALTIC FLUMES, 227.00, S.Y., 22.50, 5107.50, 22.50, 5107.50, 22.50, 5107.50
62301, CALCIUM CHLORIDE SURFACE      TREATMENT, 14.00, TON, 100.00, 1400.00, 200.00, 2800.00, 415.00, 5810.00
62401, WATER, 1010.00, MGAL, 12.00, 12120.00, 12.00, 12120.00, 18.00, 18180.00
62505, SALVAGED TOPSOIL, 160631.00, S.Y., 0.40, 64252.40, 0.60, 96378.60, 0.40, 64252.40
62702, MULCHING, 175363.00, S.Y., 0.09, 15782.67, 0.09, 15782.67, 0.09, 15782.67
62817, SILT FENCE MAINTENANCE, 5760.00, L.F., 0.01, 57.60, 0.01, 57.60, 0.01, 57.60
62819, "MOBILIZATIONS, EROSION CONTROL", 10.00, EACH, 100.00, 1000.00, 100.00, 1000.00, 100.00, 1000.00
62821, "MOBILIZATIONS,                EMERGENCY EROSION CONTROL", 10.00, EACH, 10.00, 100.00, 10.00, 100.00, 10.00, 100.00
62824, "EROSION MAT, DELIVERED,       CLASS I, TYPE B", 4210.00, S.Y., 0.45, 1894.50, 0.45, 1894.50, 0.45, 1894.50
62825, "EROSION MAT, INSTALLED,       CLASS I, TYPE B", 4210.00, S.Y., 0.45, 1894.50, 0.45, 1894.50, 0.45, 1894.50
62832, "EROSION MAT, DELIVERED,       CLASS II, TYPE B", 1010.00, S.Y., 1.00, 1010.00, 1.00, 1010.00, 1.00, 1010.00
62833, "EROSION MAT, INSTALLED,       CLASS II, TYPE B", 1010.00, S.Y., 0.40, 404.00, 0.40, 404.00, 0.40, 404.00
62849, "SILT FENCE, SANDY SOIL,       DELIVERED", 2880.00, L.F., 1.10, 3168.00, 1.00, 2880.00, 1.10, 3168.00
62851, "SILT FENCE, SANDY SOIL,       INSTALLED", 2880.00, L.F., 1.10, 3168.00, 1.00, 2880.00, 1.10, 3168.00
62905, "FERTILIZER, TYPE B", 149.00, CWT., 24.00, 3576.00, 24.00, 3576.00, 24.00, 3576.00
63002, SEEDING, 5610.00, LB., 3.45, 19354.50, 3.45, 19354.50, 3.45, 19354.50
63003, "SEEDING, TEMPORARY", 232.00, LB., 2.00, 464.00, 2.00, 464.00, 2.00, 464.00
63004, "SEEDING, WETLANDS", 16.00, LB., 10.20, 163.20, 10.20, 163.20, 10.20, 163.20
63101, SODDING, 19397.00, S.Y., 2.01, 38987.97, 2.01, 38987.97, 2.01, 38987.97
63301, DELINEATOR POSTS, 145.00, EACH, 11.25, 1631.25, 12.50, 1812.50, 12.50, 1812.50
63305, DELINEATORS, 145.00, EACH, 2.50, 362.50, 1.85, 268.25, 1.85, 268.25
63311, TEMPORARY DELINEATORS, 41.00, EACH, 12.00, 492.00, 5.00, 205.00, 5.00, 205.00
63822, "MOVING SIGNS, TYPE II", 45.00, EACH, 35.00, 1575.00, 10.00, 450.00, 10.00, 450.00
63823, "MOVING SIGNS, TYPE III", 2.00, EACH, 50.00, 100.00, 20.00, 40.00, 20.00, 40.00
63840, MOVING SMALL SIGN SUPPORTS, 24.00, EACH, 25.00, 600.00, 5.00, 120.00, 5.00, 120.00
64006, "POLES, TYPE 5, 35-FEET", 31.00, EACH, 720.00, 22320.00, 720.00, 22320.00, 720.00, 22320.00
64014, "CONCRETE BASES, TYPE 5", 31.00, EACH, 320.00, 9920.00, 320.00, 9920.00, 320.00, 9920.00
64034, "LUMINAIRES, 250 WATTS,        HIGH PRESSURE SODIUM", 31.00, EACH, 238.00, 7378.00, 238.00, 7378.00, 238.00, 7378.00
64056, "MAST ARMS, TRUSS TYPE,        12-FOOT", 5.00, EACH, 210.00, 1050.00, 210.00, 1050.00, 210.00, 1050.00
64057, "MAST ARMS, TRUSS TYPE,        15-FOOT", 26.00, EACH, 235.00, 6110.00, 235.00, 6110.00, 235.00, 6110.00
64075, "ELECTRICAL WIRE, LIGHTING,    NO. 12", 3075.00, L.F., 0.38, 1168.50, 0.38, 1168.50, 0.38, 1168.50
64210, FIELD LABORATORY, 1.00, L.S., 3500.00, 3500.00, 2000.00, 2000.00, 1000.00, 1000.00
64220, "FIELD OFFICE, TYPE C", 1.00, L.S., 3500.00, 3500.00, 3000.00, 3000.00, 1000.00, 1000.00
64302, "TRAFFIC CONTROL,              PROJECT 1023-01-71", 1.00, L.S., 6000.00, 6000.00, 6000.00, 6000.00, 6000.00, 6000.00
64303, "TRAFFIC CONTROL,              PROJECT 7510-06-71", 1.00, L.S., 12990.00, 12990.00, 5100.00, 5100.00, 5100.00, 5100.00
64310, "TRAFFIC CONTROL, ARROW BOARDS", 496.00, DAYS, 19.00, 9424.00, 20.00, 9920.00, 20.00, 9920.00
64313, "TRAFFIC CONTROL, DRUMS", 84589.00, DAYS, 0.20, 16917.80, 0.25, 21147.25, 0.25, 21147.25
64318, "TRAFFIC CONTROL, BARRICADES,  TYPE III", 16306.00, DAYS, 0.50, 8153.00, 0.50, 8153.00, 0.50, 8153.00
64321, "TRAFFIC CONTROL,              WARNING LIGHTS, TYPE A", 18883.00, DAYS, 0.10, 1888.30, 0.20, 3776.60, 0.20, 3776.60
64323, "TRAFFIC CONTROL,              WARNING LIGHTS, TYPE C", 19438.00, DAYS, 0.15, 2915.70, 0.25, 4859.50, 0.25, 4859.50
64326, "TRAFFIC CONTROL, SIGNS", 24372.00, DAYS, 0.40, 9748.80, 0.50, 12186.00, 0.50, 12186.00
64329, "TRAFFIC CONTROL, FLEXIBLE     TUBULAR MARKER POSTS", 23.00, EACH, 17.00, 391.00, 25.00, 575.00, 25.00, 575.00
64333, "TRAFFIC CONTROL, FLEXIBLE     TUBULAR MARKER BASES", 23.00, EACH, 8.00, 184.00, 5.00, 115.00, 5.00, 115.00
64406, "PAVEMENT MARKING, EPOXY,      4-INCH", 50640.00, L.F., 0.28, 14179.20, 0.28, 14179.20, 0.28, 14179.20
64414, "PAVEMENT MARKING,             CHANNELIZING, EPOXY, 8-INCH", 4654.00, L.F., 0.68, 3164.72, 0.68, 3164.72, 0.68, 3164.72
64419, "PAVEMENT MARKING, RAILROAD    CROSSINGS, EPOXY", 4.00, EACH, 325.00, 1300.00, 325.00, 1300.00, 325.00, 1300.00
64437, "PAVEMENT MARKING, STOP LINE,  EPOXY, 18-INCH", 206.00, L.F., 4.00, 824.00, 4.00, 824.00, 4.00, 824.00
64457, "PAVEMENT MARKING, CROSSWALK,  EPOXY, 6-INCH", 280.00, L.F., 3.20, 896.00, 3.20, 896.00, 3.20, 896.00
64472, "PAVEMENT MARKING, ARROWS,     EPOXY, TYPE 2", 22.00, EACH, 95.00, 2090.00, 95.00, 2090.00, 95.00, 2090.00
64474, "PAVEMENT MARKING, ARROWS,     EPOXY, TYPE 4", 2.00, EACH, 100.00, 200.00, 100.00, 200.00, 100.00, 200.00
64479, "PAVEMENT MARKING, WORDS, EPOXY", 19.00, EACH, 110.00, 2090.00, 110.00, 2090.00, 110.00, 2090.00
64481, "TEMPORARY PAVEMENT MARKING,   REMOVABLE TAPE", 60725.00, L.F., 0.90, 54652.50, 0.90, 54652.50, 0.90, 54652.50
64482, "TEMPORARY PAVEMENT MARKING,   STOP LINE, REMOVABLE TAPE,", 270.00, L.F., 5.00, 1350.00, 5.50, 1485.00, 5.50, 1485.00
64484, TEMPORARY PAVEMENT            MARKING, 22325.00, L.F., 0.18, 4018.50, 0.15, 3348.75, 0.15, 3348.75
64487, REMOVING PAVEMENT             MARKINGS, 12135.00, L.F., 0.21, 2548.35, 0.27, 3276.45, 0.27, 3276.45
64489, "PAVEMENT MARKING, DIAGONAL,   EPOXY, 8-INCH", 60.00, L.F., 3.00, 180.00, 4.00, 240.00, 3.00, 180.00
64493, "PAVEMENT MARKING, CURB RAMP,  EPOXY", 168.00, L.F., 2.50, 420.00, 2.50, 420.00, 2.50, 420.00
64495, "PAVEMENT MARKING, CURB, EPOXY", 1090.00, L.F., 2.00, 2180.00, 2.00, 2180.00, 2.00, 2180.00
64496, "PAVEMENT MARKING, ISLAND NOSE, EPOXY", 148.00, S.F., 2.00, 296.00, 2.00, 296.00, 2.00, 296.00
64498, "PAVEMENT MARKING, RAISED      MARKERS", 64.00, EACH, 42.00, 2688.00, 42.00, 2688.00, 42.00, 2688.00
64503, "GEOTEXTILE FABRIC, TYPE DF", 8577.00, S.Y., 0.95, 8148.15, 1.00, 8577.00, 0.95, 8148.15
64505, "GEOTEXTILE FABRIC, TYPE R", 139.00, S.Y., 1.50, 208.50, 2.00, 278.00, 1.00, 139.00
64506, "GEOTEXTILE FABRIC, TYPE HR", 470.00, S.Y., 1.75, 822.50, 2.50, 1175.00, 2.50, 1175.00
64601, SAWING EXISTING PAVEMENT, 3610.00, L.F., 1.50, 5415.00, 2.50, 9025.00, 1.80, 6498.00
90001, "CONCRETE GUTTER, 24-INCH      TYPE SPECIAL", 1640.00, L.F., 5.25, 8610.00, 7.14, 11709.60, 7.86, 12890.40
90002, "CONCRETE CURB AND GUTTER,     30-INCH, TYPE SPECIAL", 1050.00, L.F., 6.87, 7213.50, 7.89, 8284.50, 8.31, 8725.50
90003, SALVAGED MARSH, 1425.00, S.Y., 3.50, 4987.50, 2.00, 2850.00, 3.50, 4987.50
90004, SALVAGED WETLAND LINER, 1425.00, S.Y., 3.50, 4987.50, 2.00, 2850.00, 3.50, 4987.50
90005, REMOVING CONCRETE PAVED       DITCH, 2852.00, L.F., 3.00, 8556.00, 2.50, 7130.00, 3.00, 8556.00
90006, "ELECTRICAL WIRING,            LIGHTING, 1/0", 23055.00, L.F., 1.00, 23055.00, 1.00, 23055.00, 1.00, 23055.00
90007, LIGHTING CONTROL CABINETS, 1.00, EACH, 2800.00, 2800.00, 2800.00, 2800.00, 2800.00, 2800.00
90008, "ELECTRICAL SERVICE,           LIGHTING, METER BREAKER", 1.00, L.S., 600.00, 600.00, 600.00, 600.00, 600.00, 600.00
90365, "QUALITY MANAGEMENT PROGRAM,   BASE COURSES", 97864.00, TON, 0.08, 7829.12, 0.20, 19572.80, 0.22, 21530.08
90394, PROFILOGRAPH, 1.00, L.S., 3000.00, 3000.00, 1800.00, 1800.00, 6000.00, 6000.00
90402, "QUALITY MANAGEMENT PROGRAM,   ASPHALTIC MIXTURE", 21059.00, TON, 0.67, 14109.53, 0.67, 14109.53, 0.67, 14109.53
90421, "QUALITY MANAGEMENT PROGRAM,   AGGREGATE FOR", 56070.00, S.Y., 0.11, 6167.70, 0.08, 4485.60, 0.11, 6167.70
90474, PREBORING STEEL PILING, 252.00, L.F., 110.00, 27720.00, 110.00, 27720.00, 30.00, 7560.00
90557, "SLOPED STEEL ENDWALLS FOR     CULVERT PIPE, CROSS DRAINS,", 2.00, EACH, 625.00, 1250.00, 1000.00, 2000.00, 625.00, 1250.00
90590, PIPE GRATES, 6.00, EACH, 339.00, 2034.00, 300.00, 1800.00, 339.00, 2034.00
