1, "SOMERS AGGREGATES, LTD.",2, "EARTH, INC.",3, JAMES CAPE & SONS CO.
61337, "NONMETALLIC CONDUIT,          4-INCH", 120.00, L.F., 4.40, 528.00, 4.00, 480.00, 4.00, 480.00
61422, MARKER POSTS FOR RIGHT-OF-WAY, 6.00, EACH, 30.00, 180.00, 57.00, 342.00, 80.00, 480.00
61802, "MAINTENANCE AND REPAIR OF     HAUL ROADS,", 1.00, L.S., 100.00, 100.00, 1.00, 1.00, 500.00, 500.00
61803, "MAINTENANCE AND REPAIR OF     HAUL ROADS,", 1.00, L.S., 100.00, 100.00, 1.00, 1.00, 500.00, 500.00
61910, MOBILIZATION, 1.00, L.S., 149230.00, 149230.00, 70000.00, 70000.00, 59500.00, 59500.00
62203, ASPHALTIC FLUMES, 90.60, S.Y., 30.00, 2718.00, 30.00, 2718.00, 30.00, 2718.00
62301, CALCIUM CHLORIDE SURFACE      TREATMENT, 30.00, TON, 330.00, 9900.00, 500.00, 15000.00, 300.00, 9000.00
62401, WATER, 24.00, MGAL, 28.00, 672.00, 20.00, 480.00, 50.00, 1200.00
62501, TOPSOIL, 4906.00, S.Y., 1.00, 4906.00, 1.70, 8340.20, 2.40, 11774.40
62505, SALVAGED TOPSOIL, 4542.00, S.Y., 0.50, 2271.00, 1.25, 5677.50, 1.80, 8175.60
62703, MULCHING, 11.60, TON, 300.00, 3480.00, 180.00, 2088.00, 200.00, 2320.00
62811, "EROSION BALES, DELIVERED", 50.00, EACH, 5.00, 250.00, 5.00, 250.00, 5.00, 250.00
62812, "EROSION BALES, INSTALLED", 50.00, EACH, 8.00, 400.00, 5.00, 250.00, 5.00, 250.00
62817, SILT FENCE MAINTENANCE, 80.00, L.F., 3.00, 240.00, 0.50, 40.00, 1.00, 80.00
62819, "MOBILIZATIONS, EROSION CONTROL", 14.00, EACH, 100.00, 1400.00, 150.00, 2100.00, 175.00, 2450.00
62821, "MOBILIZATIONS,                EMERGENCY EROSION CONTROL", 12.00, EACH, 100.00, 1200.00, 200.00, 2400.00, 175.00, 2100.00
62824, "EROSION MAT, DELIVERED,       CLASS I, TYPE B", 9339.00, S.Y., 0.53, 4949.67, 0.75, 7004.25, 0.50, 4669.50
62825, "EROSION MAT, INSTALLED,       CLASS I, TYPE B", 9339.00, S.Y., 0.55, 5136.45, 0.70, 6537.30, 0.50, 4669.50
62849, "SILT FENCE, SANDY SOIL,       DELIVERED", 80.00, L.F., 2.00, 160.00, 1.50, 120.00, 1.00, 80.00
62851, "SILT FENCE, SANDY SOIL,       INSTALLED", 80.00, L.F., 3.00, 240.00, 1.50, 120.00, 1.00, 80.00
62905, "FERTILIZER, TYPE B", 16.60, CWT., 35.00, 581.00, 25.00, 415.00, 26.00, 431.60
63002, SEEDING, 720.90, LB., 6.00, 4325.40, 4.75, 3424.28, 3.82, 2753.84
63003, "SEEDING, TEMPORARY", 150.00, LB., 5.00, 750.00, 3.00, 450.00, 2.27, 340.50
63101, SODDING, 400.00, S.Y., 4.00, 1600.00, 4.50, 1800.00, 4.00, 1600.00
63410, "WOOD POSTS,                   4X6-INCH X 12-FT.", 1.00, EACH, 43.00, 43.00, 43.00, 43.00, 32.80, 32.80
63411, "WOOD POSTS,                   4X6-INCH X 14-FT.", 87.00, EACH, 45.00, 3915.00, 45.00, 3915.00, 34.00, 2958.00
63412, "WOOD POSTS,                   4X6-INCH X 16-FT.", 10.00, EACH, 48.00, 480.00, 48.00, 480.00, 35.00, 350.00
63702, "SIGNS, TYPE II, REFLECTIVE", 690.24, S.F., 11.40, 7868.74, 11.40, 7868.74, 10.69, 7378.67
63822, "MOVING SIGNS, TYPE II", 18.00, EACH, 20.00, 360.00, 20.00, 360.00, 40.00, 720.00
63827, "REMOVING SIGNS, TYPE II", 34.00, EACH, 10.00, 340.00, 10.00, 340.00, 25.00, 850.00
63830, REMOVING SMALL SIGN SUPPORTS, 15.00, EACH, 10.00, 150.00, 10.00, 150.00, 10.00, 150.00
64002, "POLES, TYPE 2", 4.00, EACH, 880.00, 3520.00, 875.00, 3500.00, 875.00, 3500.00
64012, "CONCRETE BASES, TYPE 1", 15.00, EACH, 295.00, 4425.00, 290.00, 4350.00, 290.00, 4350.00
64013, "CONCRETE BASES, TYPE 2", 4.00, EACH, 340.00, 1360.00, 335.00, 1340.00, 335.00, 1340.00
64034, "LUMINAIRES, 250 WATTS,        HIGH PRESSURE SODIUM", 33.00, EACH, 189.00, 6237.00, 184.00, 6072.00, 184.00, 6072.00
64075, "ELECTRICAL WIRE, LIGHTING,    NO. 12", 7071.00, L.F., 0.30, 2121.30, 0.28, 1979.88, 0.28, 1979.88
64079, "ELECTRICAL WIRE, LIGHTING,    NO. 4", 42888.00, L.F., 0.75, 32166.00, 0.72, 30879.36, 0.72, 30879.36
64081, "ELECTRICAL SERVICE,           LIGHTING, STA. 909+25, 77' LT.", 1.00, L.S., 1550.00, 1550.00, 1500.00, 1500.00, 1500.00, 1500.00
64210, FIELD LABORATORY, 1.00, L.S., 4000.00, 4000.00, 200.00, 200.00, 3000.00, 3000.00
64220, "FIELD OFFICE, TYPE C", 1.00, L.S., 5000.00, 5000.00, 200.00, 200.00, 4800.00, 4800.00
64311, TRAFFIC CONTROL SURVEILLANCE  AND MAINTENANCE, 374.00, DAYS, 25.00, 9350.00, 25.00, 9350.00, 25.00, 9350.00
64313, "TRAFFIC CONTROL, DRUMS", 28245.00, DAYS, 0.45, 12710.25, 0.45, 12710.25, 0.45, 12710.25
64318, "TRAFFIC CONTROL, BARRICADES,  TYPE III", 5627.00, DAYS, 0.50, 2813.50, 0.50, 2813.50, 0.50, 2813.50
64321, "TRAFFIC CONTROL,              WARNING LIGHTS, TYPE A", 5428.00, DAYS, 0.10, 542.80, 0.10, 542.80, 0.10, 542.80
64323, "TRAFFIC CONTROL,              WARNING LIGHTS, TYPE C", 4347.00, DAYS, 0.15, 652.05, 0.15, 652.05, 0.15, 652.05
64326, "TRAFFIC CONTROL, SIGNS", 13956.00, DAYS, 0.60, 8373.60, 0.60, 8373.60, 0.60, 8373.60
64329, "TRAFFIC CONTROL, FLEXIBLE     TUBULAR MARKER POSTS", 79.00, EACH, 20.00, 1580.00, 20.00, 1580.00, 20.00, 1580.00
64333, "TRAFFIC CONTROL, FLEXIBLE     TUBULAR MARKER BASES", 79.00, EACH, 5.00, 395.00, 5.00, 395.00, 5.00, 395.00
64406, "PAVEMENT MARKING, EPOXY,      4-INCH", 9239.00, L.F., 0.43, 3972.77, 0.43, 3972.77, 0.43, 3972.77
64414, "PAVEMENT MARKING,             CHANNELIZING, EPOXY, 8-INCH", 537.00, L.F., 0.60, 322.20, 0.60, 322.20, 0.60, 322.20
64419, "PAVEMENT MARKING, RAILROAD    CROSSINGS, EPOXY", 2.00, EACH, 350.00, 700.00, 350.00, 700.00, 350.00, 700.00
64421, "PAVEMENT MARKING,             STOP LINE, HOT PAINT,", 232.00, L.F., 1.25, 290.00, 1.25, 290.00, 1.25, 290.00
64438, "PAVEMENT MARKING, STOP LINE,  EPOXY, 24-INCH", 181.00, L.F., 4.50, 814.50, 4.50, 814.50, 4.50, 814.50
64458, "PAVEMENT MARKING, CROSSWALK,  EPOXY, 12-INCH", 1460.00, L.F., 2.20, 3212.00, 2.20, 3212.00, 2.20, 3212.00
64463, "PAVEMENT MARKING, ARROWS,     HOT PAINT, SINGLE", 12.00, EACH, 60.00, 720.00, 60.00, 720.00, 60.00, 720.00
64464, "PAVEMENT MARKING, ARROWS,     HOT PAINT, COMBINATION", 8.00, EACH, 65.00, 520.00, 65.00, 520.00, 65.00, 520.00
64472, "PAVEMENT MARKING, ARROWS,     EPOXY, TYPE 2", 7.00, EACH, 100.00, 700.00, 100.00, 700.00, 100.00, 700.00
64475, "PAVEMENT MARKING, WORDS,      HOT PAINT", 12.00, EACH, 70.00, 840.00, 70.00, 840.00, 70.00, 840.00
64479, "PAVEMENT MARKING, WORDS, EPOXY", 2.00, EACH, 125.00, 250.00, 125.00, 250.00, 125.00, 250.00
64484, TEMPORARY PAVEMENT            MARKING, 28568.00, L.F., 0.08, 2285.44, 0.08, 2285.44, 0.08, 2285.44
64487, REMOVING PAVEMENT             MARKINGS, 19985.00, L.F., 0.18, 3597.30, 0.18, 3597.30, 0.18, 3597.30
64490, "PAVEMENT MARKING, DIAGONAL,   EPOXY, 12-INCH", 499.00, L.F., 3.00, 1497.00, 3.00, 1497.00, 3.00, 1497.00
64493, "PAVEMENT MARKING, CURB RAMP,  EPOXY", 960.00, L.F., 2.75, 2640.00, 2.75, 2640.00, 2.75, 2640.00
64495, "PAVEMENT MARKING, CURB, EPOXY", 550.00, L.F., 2.00, 1100.00, 2.00, 1100.00, 2.00, 1100.00
64496, "PAVEMENT MARKING, ISLAND NOSE, EPOXY", 488.00, S.F., 2.25, 1098.00, 2.25, 1098.00, 2.25, 1098.00
64503, "GEOTEXTILE FABRIC, TYPE DF", 48.00, S.Y., 4.00, 192.00, 5.00, 240.00, 2.50, 120.00
64601, SAWING EXISTING PAVEMENT, 1996.00, L.F., 1.80, 3592.80, 1.80, 3592.80, 1.60, 3193.60
64602, "SAWING CONCRETE PAVEMENT,     FULL DEPTH", 789.50, L.F., 4.00, 3158.00, 2.40, 1894.80, 2.30, 1815.85
65001, "CONSTRUCTION STAKING, STORM   SEWER", 4292.00, L.F., 1.20, 5150.40, 1.00, 4292.00, 2.00, 8584.00
65010, "CONSTRUCTION STAKING, SUBGRADE", 108.34, STA., 35.00, 3791.90, 40.00, 4333.60, 10.00, 1083.40
65020, "CONSTRUCTION STAKING, CRUSHED AGGREGATE BASE COURSE", 16.79, STA., 65.00, 1091.35, 40.00, 671.60, 100.00, 1679.00
65030, "CONSTRUCTION STAKING, CURB ANDCURB AND GUTTER", 1065.60, L.F., 1.50, 1598.40, 0.60, 639.36, 0.40, 426.24
90001, CONCRETE PAVEMENT             CONSTRUCTION STAKING, 79.30, STA., 42.00, 3330.60, 38.00, 3013.40, 50.00, 3965.00
90002, "CONCRETE CURB AND GUTTER,     30 INCH, TYPE A, MOUNTABLE", 1494.00, L.F., 8.00, 11952.00, 7.20, 10756.80, 8.00, 11952.00
90003, MEDIAN RAMP NOSE, 2.00, EACH, 600.00, 1200.00, 440.00, 880.00, 500.00, 1000.00
90004, "SHES CONCRETE PAVEMENT,       (9)-INCH", 513.00, S.Y., 30.00, 15390.00, 24.70, 12671.10, 21.00, 10773.00
90005, "HES CONCRETE CURB AND         GUTTER, 30"", TYPE A", 2040.00, L.F., 8.75, 17850.00, 7.60, 15504.00, 8.00, 16320.00
90006, "H.E.S. CONCRETE               SIDEWALK, 6-INCH", 811.00, S.F., 4.00, 3244.00, 2.10, 1703.10, 3.00, 2433.00
90007, "CRUSHED AGGREGATE BASE        COURSE, RECYCLED", 11626.00, TON, 4.05, 47085.30, 4.40, 51154.40, 4.85, 56386.10
90008, DISINTEGRATED GRANITE         BASE COURSE, 200.00, C.Y., 10.00, 2000.00, 15.00, 3000.00, 25.00, 5000.00
90009, PREPARATION FOR               LAWN TYPE TURF, 13839.00, S.Y., 0.40, 5535.60, 0.35, 4843.65, 0.95, 13147.05
90010, STREET LIGHTING CABINET, 1.00, EACH, 3500.00, 3500.00, 3400.00, 3400.00, 3400.00, 3400.00
90011, "ELECTRICAL SERVICE,           LIGHTING, METER SOCKET", 1.00, L.S., 650.00, 650.00, 600.00, 600.00, 600.00, 600.00
90012, "FIBERGLASS DIRECT             BURIAL LIGHT POLE,", 8.00, EACH, 1035.00, 8280.00, 1025.00, 8200.00, 1025.00, 8200.00
90013, "FIBERGLASS DIRECT             BURIAL LIGHT POLE,", 19.00, EACH, 1110.00, 21090.00, 1100.00, 20900.00, 1100.00, 20900.00
90014, "FIBERGLASS DIRECT             BURIAL LIGHT POLE,", 3.00, EACH, 1295.00, 3885.00, 1275.00, 3825.00, 1275.00, 3825.00
90015, REMOVING STORM SEWER PIPE, 1862.00, L.F., 5.00, 9310.00, 3.25, 6051.50, 6.00, 11172.00
90016, "STORM SEWER PIPE TEE,         12-INCH", 5.00, EACH, 300.00, 1500.00, 300.00, 1500.00, 575.00, 2875.00
90017, "INLETS, TYPE 2, MODIFIED", 14.00, EACH, 525.00, 7350.00, 520.00, 7280.00, 555.00, 7770.00
90018, "INLETS, TYPE 3, MODIFIED", 3.00, EACH, 515.00, 1545.00, 520.00, 1560.00, 690.00, 2070.00
90019, "INLET COVERS, TYPE HD", 2.00, EACH, 254.00, 508.00, 400.00, 800.00, 315.00, 630.00
90020, "MANHOLES, TYPE 1, MODIFIED", 5.00, EACH, 853.00, 4265.00, 800.00, 4000.00, 1055.00, 5275.00
90021, "MANHOLES, TYPE 3, MODIFIED", 1.00, EACH, 1946.00, 1946.00, 2500.00, 2500.00, 2700.00, 2700.00
90022, "MANHOLES, TYPE 55", 1.00, EACH, 1456.00, 1456.00, 1700.00, 1700.00, 1555.00, 1555.00
90023, "MANHOLES, TYPE 58", 3.00, EACH, 444.00, 1332.00, 2300.00, 6900.00, 1435.00, 4305.00
90025, "FIBERGLASS DIRECT BURIAL      LIGHT POLE, 40' MH,", 1.00, EACH, 1045.00, 1045.00, 1025.00, 1025.00, 1025.00, 1025.00
90026, "FIBERGLASS DIRECT BURIAL      LIGHT POLE, 40' MH,", 1.00, EACH, 1125.00, 1125.00, 1100.00, 1100.00, 1100.00, 1100.00
90027, "FIBERGLASS DIRECT BURIAL      LIGHT POLE, 40' MH,", 1.00, EACH, 1295.00, 1295.00, 1275.00, 1275.00, 1275.00, 1275.00
90028, "FIBERGLASS DIRECT BURIAL      LIGHT POLE, 40' MH,", 1.00, EACH, 1445.00, 1445.00, 1425.00, 1425.00, 1425.00, 1425.00
90029, SALVAGE TRAFFIC SIGNALS, 1.00, L.S., 1625.00, 1625.00, 1600.00, 1600.00, 1600.00, 1600.00
90030, "OUTLETS, FESTOON", 30.00, EACH, 44.00, 1320.00, 42.00, 1260.00, 42.00, 1260.00
90031, REMOVING SIGN BRIDGE, 4.00, EACH, 600.00, 2400.00, 2000.00, 8000.00, 2150.00, 8600.00
90032, "TRAFFIC CONTROL,              COVER SIGNS", 14.00, EACH, 50.00, 700.00, 50.00, 700.00, 50.00, 700.00
90033, "TRAFFIC SIGNALS, TEMPORARY", 1.00, L.S., 11100.00, 11100.00, 11000.00, 11000.00, 11000.00, 11000.00
90034, ADJUSTING TEMPORARY           SIGNAL LAYOUT, 5.00, EACH, 1760.00, 8800.00, 1750.00, 8750.00, 1750.00, 8750.00
90035, ADJUSTING VALVE BOX, 23.00, EACH, 85.00, 1955.00, 55.00, 1265.00, 90.00, 2070.00
90036, "RELAY WATERMAIN, 12-INCH", 30.00, L.F., 38.00, 1140.00, 60.00, 1800.00, 25.00, 750.00
90037, RELOCATE HYDRANT AND GATE     VALVE ASSEMBLY, 1.00, L.S., 1100.00, 1100.00, 1250.00, 1250.00, 790.00, 790.00
90038, "SIGNS, TYPE II,               REFLECTIVE, FOLDING", 14.00, EACH, 140.00, 1960.00, 140.00, 1960.00, 110.00, 1540.00
90039, "TRAFFIC SIGNAL STANDARDS,     ALUMINUM, 13-FOOT", 7.00, EACH, 210.00, 1470.00, 205.00, 1435.00, 205.00, 1435.00
90040, "TRAFFIC SIGNAL STANDARDS,     ALUMINUM, 15-FOOT", 8.00, EACH, 225.00, 1800.00, 220.00, 1760.00, 220.00, 1760.00
90041, "TRAFFIC SIGNAL CABLE,         16 CONDUCTOR, NO. 14", 615.00, L.F., 1.20, 738.00, 1.20, 738.00, 1.20, 738.00
90042, REMOVING COMMERCIAL SIGNS, 1.00, EACH, 675.00, 675.00, 1500.00, 1500.00, 600.00, 600.00
90365, "QUALITY MANAGEMENT PROGRAM,   BASE COURSES", 24137.00, TON, 0.25, 6034.25, 0.28, 6758.36, 0.15, 3620.55
90402, "QUALITY MANAGEMENT PROGRAM,   ASPHALTIC MIXTURE MV", 3148.30, TON, 1.70, 5352.11, 1.70, 5352.11, 1.70, 5352.11
90421, "QUALITY MANAGEMENT PROGRAM,   AGGREGATE FOR", 25670.00, S.Y., 0.13, 3337.10, 0.14, 3593.80, 0.10, 2567.00
90716, "TRAFFIC CONTROL,              DETOUR, SIGNS", 9558.00, DAYS, 0.20, 1911.60, 0.20, 1911.60, 0.20, 1911.60
90785, "CONCRETE CONTROL CABINET      BASES, TYPE 9", 1.00, EACH, 810.00, 810.00, 800.00, 800.00, 800.00, 800.00
90794, "PULL BOXES, 18X24-INCH", 9.00, EACH, 325.00, 2925.00, 320.00, 2880.00, 320.00, 2880.00
90797, "PULL BOXES, 24X36-INCH", 30.00, EACH, 345.00, 10350.00, 340.00, 10200.00, 340.00, 10200.00
90799, "JUNCTION BOXES,               8X8X8-INCH", 28.00, EACH, 285.00, 7980.00, 280.00, 7840.00, 280.00, 7840.00
90800, PEDESTAL BASES, 15.00, EACH, 135.00, 2025.00, 130.00, 1950.00, 130.00, 1950.00
90801, TRANSFORMER BASES, 4.00, EACH, 220.00, 880.00, 215.00, 860.00, 215.00, 860.00
90813, "MAST ARMS, TRAFFIC            SIGNAL TROMBONE, 15-FT.", 1.00, EACH, 600.00, 600.00, 590.00, 590.00, 590.00, 590.00
90814, "MAST ARMS, TRAFFIC            SIGNAL TROMBONE, 20-FT.", 1.00, EACH, 740.00, 740.00, 730.00, 730.00, 730.00, 730.00
90815, "MAST ARMS, TRAFFIC            SIGNAL TROMBONE, 25-FT.", 2.00, EACH, 885.00, 1770.00, 875.00, 1750.00, 875.00, 1750.00
90817, "TRAFFIC SIGNAL FACES,         3-12 VERTICAL", 12.00, EACH, 230.00, 2760.00, 225.00, 2700.00, 225.00, 2700.00
90819, "TRAFFIC SIGNAL FACES,         5-12 VERTICAL", 8.00, EACH, 330.00, 2640.00, 325.00, 2600.00, 325.00, 2600.00
90823, "TRAFFIC SIGNAL FACES,         3-12 HORIZONTAL", 4.00, EACH, 230.00, 920.00, 225.00, 900.00, 225.00, 900.00
90830, "PEDESTRIAN SIGNAL FACES,      12-INCH", 8.00, EACH, 190.00, 1520.00, 185.00, 1480.00, 185.00, 1480.00
90833, PEDESTRIAN PUSH BUTTONS, 8.00, EACH, 70.00, 560.00, 65.00, 520.00, 65.00, 520.00
90834, "TRAFFIC SIGNAL MOUNTING       HARDWARE, B51 & CTH B", 1.00, L.S., 890.00, 890.00, 875.00, 875.00, 875.00, 875.00
90838, BACKPLATES, 24.00, EACH, 42.00, 1008.00, 40.00, 960.00, 40.00, 960.00
90842, "TRAFFIC SIGNAL CABLE,         7 CONDUCTOR, NO. 14", 390.00, L.F., 0.50, 195.00, 0.50, 195.00, 0.50, 195.00
90845, "TRAFFIC SIGNAL CABLE,         19 CONDUCTOR, NO. 14", 950.00, L.F., 1.30, 1235.00, 1.25, 1187.50, 1.25, 1187.50
90871, "LOOP DETECTOR CONDUIT,        1-INCH", 1668.00, L.F., 2.25, 3753.00, 2.00, 3336.00, 2.00, 3336.00
90872, LOOP DETECTOR WIRE, 6210.00, L.F., 0.40, 2484.00, 0.38, 2359.80, 0.38, 2359.80
90873, LOOP DETECTOR LEAD IN CABLE, 6045.00, L.F., 1.20, 7254.00, 1.15, 6951.75, 1.15, 6951.75
90907, "POLYSTYRENE INSULATION        BOARD, 4-INCH", 148.00, S.F., 5.00, 740.00, 3.00, 444.00, 3.00, 444.00
90999, ON-THE-JOB TRAINING, 1000.00, HRS., 2.00, 2000.00, 2.00, 2000.00, 2.00, 2000.00
